,Genero,Peso,Altura
9010,Mujer,51.375,158.491
7829,Mujer,51.948,155.349
704,Hombre,73.5,170.845
7841,Mujer,55.761,156.74200000000005
7375,Mujer,67.587,170.06099999999995
9242,Mujer,75.035,169.197
8047,Mujer,48.111,158.541
3638,Hombre,85.08200000000002,168.502
1256,Hombre,84.318,177.158
393,Hombre,76.502,165.987
9124,Mujer,65.02199999999999,162.325
2820,Hombre,95.277,186.16
8378,Mujer,57.13,160.129
440,Hombre,78.916,170.468
7628,Mujer,50.13,153.504
7548,Mujer,67.432,164.13
6619,Mujer,53.429,152.826
7942,Mujer,58.859,160.753
1153,Hombre,86.10700000000001,175.07
805,Hombre,79.382,177.43
9398,Mujer,64.017,158.792
5858,Mujer,76.195,164.02900000000002
8359,Mujer,77.694,176.697
9773,Mujer,64.615,164.533
857,Hombre,87.831,177.168
2326,Hombre,103.807,192.902
6410,Mujer,73.038,168.08599999999996
877,Hombre,72.37,163.368
8037,Mujer,59.235,162.857
891,Hombre,83.666,174.77900000000002
7304,Mujer,66.898,171.967
4183,Hombre,90.217,177.458
2219,Hombre,72.297,167.265
9318,Mujer,49.848,146.005
9944,Mujer,51.789,153.06799999999996
9747,Mujer,75.638,171.08700000000005
8119,Mujer,48.118,149.69899999999996
7213,Mujer,43.813,145.546
1989,Hombre,91.662,183.161
6090,Mujer,51.07,157.239
2476,Hombre,87.555,176.188
8486,Mujer,50.533,155.672
9306,Mujer,54.286,153.627
4653,Hombre,90.228,176.356
1647,Hombre,85.964,173.47099999999998
8388,Mujer,59.597,162.132
397,Hombre,66.73899999999999,157.221
9154,Mujer,64.413,164.437
9290,Mujer,67.041,169.747
4794,Hombre,54.893,147.908
4157,Hombre,75.563,168.77
7915,Mujer,50.476000000000006,152.158
1900,Hombre,87.04799999999999,173.107
8147,Mujer,68.447,162.555
9994,Mujer,49.75,149.71200000000005
5470,Mujer,63.428,160.036
161,Hombre,76.602,174.30700000000004
5731,Mujer,78.291,167.516
2957,Hombre,77.105,171.52
7717,Mujer,70.682,166.87900000000005
2805,Hombre,89.928,181.755
6212,Mujer,63.157,160.895
1140,Hombre,91.084,180.382
5235,Mujer,57.916,159.751
6329,Mujer,58.518,160.458
5384,Mujer,53.707,159.356
6519,Mujer,69.926,167.64700000000005
5739,Mujer,65.95100000000001,165.89
5836,Mujer,59.305,158.535
7204,Mujer,68.501,166.02700000000004
7227,Mujer,58.838,157.645
8927,Mujer,56.31100000000001,163.03
3774,Hombre,102.298,190.392
6280,Mujer,58.645,158.893
9219,Mujer,65.441,167.838
222,Hombre,79.721,169.282
886,Hombre,87.456,182.108
4159,Hombre,93.452,185.729
2431,Hombre,77.768,167.52700000000004
5981,Mujer,43.901,148.791
8469,Mujer,55.03100000000001,153.283
7868,Mujer,61.112,157.96200000000005
3989,Hombre,86.99799999999998,178.959
1440,Hombre,76.131,169.66400000000004
3430,Hombre,88.961,175.706
6977,Mujer,71.297,172.74900000000005
5754,Mujer,59.822,150.614
3373,Hombre,88.044,179.55700000000004
9243,Mujer,55.099,154.46
7988,Mujer,54.63399999999999,161.153
4131,Hombre,84.84200000000001,176.2
9827,Mujer,52.68,154.63299999999995
3835,Hombre,87.295,167.675
2798,Hombre,81.825,178.813
9770,Mujer,49.752,151.15
4362,Hombre,82.916,169.127
9058,Mujer,46.423,144.327
7169,Mujer,59.635,156.042
612,Hombre,80.98100000000002,167.733
2239,Hombre,83.476,174.75599999999997
6496,Mujer,57.379,157.445
9654,Mujer,60.697,156.241
4567,Hombre,89.035,178.63
9923,Mujer,59.426,156.747
3770,Hombre,81.02600000000002,172.019
967,Hombre,86.694,173.565
9882,Mujer,68.339,168.645
4873,Hombre,90.309,181.085
7300,Mujer,47.45399999999999,149.9
706,Hombre,76.26899999999998,172.817
4557,Hombre,71.918,164.669
5998,Mujer,72.583,172.045
3865,Hombre,87.40799999999999,175.2
7546,Mujer,49.76600000000001,153.188
2633,Hombre,86.22,172.767
1134,Hombre,64.967,158.66
7956,Mujer,66.316,165.52700000000004
7510,Mujer,61.755,165.657
6117,Mujer,49.069,152.745
6742,Mujer,58.861,152.12
9403,Mujer,60.455,157.393
1727,Hombre,76.264,165.696
4040,Hombre,79.167,169.615
4568,Hombre,79.634,171.43
1235,Hombre,103.616,182.006
2287,Hombre,85.637,169.294
4295,Hombre,74.128,173.202
5764,Mujer,53.20399999999999,157.83100000000005
5221,Mujer,45.37600000000001,147.564
8136,Mujer,64.586,166.31599999999997
4667,Hombre,81.328,169.58900000000003
444,Hombre,77.046,172.235
9837,Mujer,49.412,150.47899999999996
3225,Hombre,89.40899999999998,177.16299999999995
7902,Mujer,60.53,154.806
225,Hombre,93.462,177.731
8250,Mujer,65.334,165.015
2895,Hombre,93.193,181.153
9392,Mujer,65.301,164.17
2415,Hombre,90.481,175.476
3896,Hombre,96.324,180.195
6728,Mujer,60.507,161.292
5076,Mujer,69.804,165.06099999999995
4774,Hombre,86.573,173.604
1823,Hombre,68.62,163.436
667,Hombre,89.096,172.783
3659,Hombre,88.51299999999998,178.718
9697,Mujer,60.345,163.174
8671,Mujer,66.345,162.216
6684,Mujer,59.78,167.916
2927,Hombre,88.51100000000002,179.73
4649,Hombre,77.638,170.675
6840,Mujer,74.278,170.87900000000005
8213,Mujer,59.647,163.358
8769,Mujer,81.35,173.187
6401,Mujer,55.31100000000001,164.139
9218,Mujer,70.765,163.713
8778,Mujer,64.635,166.366
3689,Hombre,80.578,168.37099999999995
6785,Mujer,66.665,167.643
1173,Hombre,99.338,185.803
234,Hombre,80.47800000000002,170.577
6928,Mujer,50.779,156.17
7004,Mujer,66.223,171.10299999999995
5550,Mujer,51.203,153.671
6129,Mujer,48.839,150.463
5575,Mujer,56.221,157.34
6282,Mujer,44.708,154.60399999999996
9988,Mujer,53.684,151.378
1599,Hombre,95.525,181.644
6991,Mujer,54.01300000000001,154.335
885,Hombre,80.792,177.33900000000003
2518,Hombre,84.787,181.892
2558,Hombre,89.166,180.41
8818,Mujer,59.11,155.124
6885,Mujer,69.692,167.702
334,Hombre,84.896,176.822
8931,Mujer,75.31,160.89
404,Hombre,75.205,167.21200000000005
1997,Hombre,88.772,170.452
7174,Mujer,58.178,157.154
245,Hombre,70.77199999999998,165.65400000000002
320,Hombre,94.619,178.639
3229,Hombre,75.086,168.291
6926,Mujer,49.723,159.459
5358,Mujer,53.822,159.006
3312,Hombre,83.82,175.923
6303,Mujer,51.894,152.293
2684,Hombre,93.07,179.96200000000005
8925,Mujer,76.335,167.46200000000005
2516,Hombre,76.723,167.172
5649,Mujer,61.453,164.951
5524,Mujer,52.42,152.278
5054,Mujer,53.469,153.719
7085,Mujer,49.484,150.017
5333,Mujer,47.644,156.355
9929,Mujer,48.527,151.071
6221,Mujer,64.649,158.227
1767,Hombre,67.296,163.024
1408,Hombre,89.744,185.957
5175,Mujer,74.1,167.172
1363,Hombre,78.816,170.267
1953,Hombre,83.461,179.57299999999995
1097,Hombre,76.955,171.51
5300,Mujer,48.223,144.529
7342,Mujer,71.128,171.899
8176,Mujer,55.27,163.313
2438,Hombre,85.51799999999999,170.035
5941,Mujer,45.834,154.789
5487,Mujer,56.075,153.287
806,Hombre,59.139,156.708
7142,Mujer,61.176,154.785
2178,Hombre,88.291,175.72
9856,Mujer,51.788,156.442
8489,Mujer,50.34,155.74200000000005
6960,Mujer,63.175,158.96
5666,Mujer,74.34899999999998,171.93
41,Hombre,88.132,182.506
5884,Mujer,67.866,168.87900000000005
9712,Mujer,64.998,160.036
3108,Hombre,82.74,176.58900000000003
5249,Mujer,69.071,171.247
5509,Mujer,60.548,163.69799999999995
8450,Mujer,56.971,160.851
6963,Mujer,61.234,159.048
7240,Mujer,56.99,167.558
9236,Mujer,61.04600000000001,159.558
283,Hombre,70.378,167.71
142,Hombre,82.119,168.157
9776,Mujer,73.751,173.68599999999995
8433,Mujer,52.603,154.19799999999995
5603,Mujer,58.62600000000001,162.035
1535,Hombre,81.41,169.46200000000005
2122,Hombre,74.719,171.002
9948,Mujer,61.9,163.588
1812,Hombre,88.848,167.74599999999995
6830,Mujer,56.565,153.202
3547,Hombre,67.16,154.83
1499,Hombre,90.261,174.31400000000005
3099,Hombre,85.553,178.467
748,Hombre,91.242,179.588
4047,Hombre,87.22399999999998,175.19
3251,Hombre,72.384,171.623
4380,Hombre,85.605,177.75
4456,Hombre,85.359,171.77700000000004
4242,Hombre,94.708,180.616
13,Hombre,85.34100000000002,175.143
1237,Hombre,90.658,183.111
6382,Mujer,55.825,158.543
6111,Mujer,71.607,160.065
1494,Hombre,82.32799999999997,178.886
9620,Mujer,64.809,168.75
5868,Mujer,43.115,147.916
3014,Hombre,86.16799999999998,175.65
7634,Mujer,48.449,151.702
5088,Mujer,74.487,171.325
1884,Hombre,99.09,184.718
7427,Mujer,39.255,152.734
9787,Mujer,61.877,153.567
3557,Hombre,93.311,182.287
3680,Hombre,81.695,177.054
6646,Mujer,72.804,172.606
3163,Hombre,82.27799999999998,170.38099999999997
202,Hombre,100.925,189.953
4194,Hombre,94.959,188.182
3780,Hombre,90.148,174.429
2938,Hombre,79.932,174.084
6864,Mujer,56.402,163.071
6054,Mujer,61.56800000000001,166.356
9156,Mujer,67.161,169.308
3283,Hombre,89.85600000000002,184.081
3877,Hombre,83.01,171.96599999999995
5725,Mujer,63.646,164.889
8585,Mujer,56.804,156.124
5874,Mujer,66.09899999999999,166.13299999999995
5314,Mujer,54.269,150.79399999999995
6765,Mujer,79.164,174.06099999999995
1634,Hombre,96.008,175.801
6943,Mujer,55.567,155.41
7223,Mujer,51.506,155.616
2424,Hombre,76.442,171.31400000000005
3484,Hombre,98.62,185.824
767,Hombre,84.361,173.11900000000003
1067,Hombre,94.404,184.026
95,Hombre,75.251,165.076
2144,Hombre,86.103,181.169
6300,Mujer,55.158,159.204
3540,Hombre,84.20700000000002,177.34099999999995
8392,Mujer,64.97399999999999,167.385
5323,Mujer,49.103,154.36
37,Hombre,83.305,169.761
8565,Mujer,48.303,150.556
4835,Hombre,81.719,170.47099999999998
3608,Hombre,100.995,183.995
7158,Mujer,68.22,162.885
9579,Mujer,58.098,161.936
898,Hombre,84.34,170.11900000000003
2688,Hombre,83.712,177.394
1735,Hombre,84.24799999999998,174.416
7339,Mujer,56.106,153.207
6194,Mujer,64.211,162.938
1598,Hombre,81.637,177.453
1345,Hombre,95.328,182.134
8059,Mujer,49.032,154.52200000000005
7248,Mujer,66.289,165.887
4800,Hombre,76.29,174.395
2214,Hombre,79.227,172.938
656,Hombre,83.046,172.826
8540,Mujer,61.364,152.515
6187,Mujer,72.836,169.741
1033,Hombre,73.805,160.57
7358,Mujer,79.415,171.225
8312,Mujer,63.793,166.985
8272,Mujer,51.903,152.401
1860,Hombre,71.671,168.72299999999996
6865,Mujer,68.115,163.409
3931,Hombre,91.662,173.07299999999995
8790,Mujer,50.01,154.253
883,Hombre,94.599,185.302
5690,Mujer,50.291,150.707
8127,Mujer,71.814,164.755
9572,Mujer,60.476000000000006,160.222
5654,Mujer,66.357,161.82299999999995
3912,Hombre,76.709,167.922
8670,Mujer,59.87600000000001,162.142
170,Hombre,76.982,173.394
6214,Mujer,68.85300000000001,171.935
230,Hombre,69.593,168.532
5009,Mujer,47.203,161.32299999999995
9597,Mujer,60.75899999999999,158.037
2814,Hombre,90.909,173.93400000000003
7330,Mujer,52.65,157.264
1276,Hombre,79.52199999999998,178.195
5217,Mujer,49.549,154.752
3880,Hombre,76.967,164.472
3687,Hombre,93.059,183.75
4921,Hombre,76.582,171.868
959,Hombre,74.88600000000002,168.445
1789,Hombre,97.481,182.689
3298,Hombre,91.641,177.355
7824,Mujer,62.055,157.57399999999996
630,Hombre,89.087,172.765
4644,Hombre,83.52,174.398
240,Hombre,76.639,169.048
9889,Mujer,50.923,153.82399999999996
9148,Mujer,67.997,166.225
8815,Mujer,67.433,168.889
8150,Mujer,62.709,165.81900000000005
8393,Mujer,52.843,154.942
1376,Hombre,70.87100000000002,165.366
5317,Mujer,58.974,153.162
2345,Hombre,68.723,159.442
3734,Hombre,81.763,172.71400000000003
2222,Hombre,92.063,182.426
9742,Mujer,69.852,168.511
723,Hombre,86.022,178.91
3124,Hombre,88.00200000000002,179.893
8036,Mujer,61.962,159.629
4655,Hombre,94.826,180.345
9198,Mujer,74.76,173.229
3566,Hombre,86.17299999999999,167.584
6947,Mujer,45.598,145.965
1109,Hombre,88.92200000000003,177.195
5852,Mujer,70.376,165.7
9281,Mujer,62.472,157.409
632,Hombre,105.335,189.623
4105,Hombre,92.341,184.13
3558,Hombre,77.977,163.77700000000004
9955,Mujer,63.887,165.144
4429,Hombre,75.946,164.685
8434,Mujer,67.236,161.743
8604,Mujer,74.042,175.34
3985,Hombre,76.766,172.655
2302,Hombre,76.748,169.645
1110,Hombre,97.378,181.9
9626,Mujer,66.008,164.36900000000003
3589,Hombre,78.597,169.81599999999997
133,Hombre,79.524,173.48
5208,Mujer,49.913,148.852
5332,Mujer,56.238,159.72299999999996
8159,Mujer,71.788,163.806
2317,Hombre,81.406,171.78900000000004
139,Hombre,82.51799999999999,173.21
3674,Hombre,74.689,164.90099999999995
5443,Mujer,67.203,163.81799999999996
208,Hombre,86.524,179.50400000000005
8975,Mujer,68.39399999999999,158.615
3531,Hombre,104.219,192.198
9018,Mujer,50.879,151.546
3807,Hombre,88.505,172.08700000000005
4150,Hombre,75.71,171.52599999999995
4286,Hombre,94.781,182.105
7801,Mujer,70.487,170.92700000000005
5871,Mujer,61.044,156.586
9401,Mujer,61.541,157.893
2751,Hombre,97.723,181.246
1431,Hombre,80.263,171.15900000000005
7839,Mujer,68.205,164.007
6614,Mujer,51.445,147.55200000000005
5111,Mujer,57.903,155.16899999999995
4714,Hombre,88.823,177.294
9020,Mujer,73.53699999999998,169.80700000000004
4718,Hombre,83.99799999999998,174.778
9206,Mujer,52.209,155.247
6779,Mujer,60.879,167.015
4073,Hombre,90.168,173.762
4065,Hombre,99.393,191.154
3069,Hombre,86.68299999999998,182.976
2993,Hombre,73.709,173.112
7388,Mujer,65.381,164.46900000000005
5726,Mujer,48.545,152.069
7787,Mujer,69.032,167.50099999999995
7114,Mujer,56.537,152.861
1827,Hombre,79.34100000000002,173.733
4927,Hombre,95.057,184.087
9674,Mujer,55.114,159.764
148,Hombre,71.741,167.84599999999998
1556,Hombre,79.65899999999998,178.826
1919,Hombre,88.426,177.62400000000005
26,Hombre,82.637,174.634
1845,Hombre,77.829,173.60299999999995
5028,Mujer,61.968,155.69
3397,Hombre,83.499,181.32
7246,Mujer,55.464,162.239
5558,Mujer,66.646,168.524
2856,Hombre,86.381,174.21200000000005
2704,Hombre,80.87899999999998,173.794
8016,Mujer,72.639,172.762
7423,Mujer,54.902,159.075
2181,Hombre,99.108,183.049
9437,Mujer,60.036,159.826
2203,Hombre,87.141,180.83
3759,Hombre,67.015,165.104
8122,Mujer,68.374,164.856
8642,Mujer,58.295,162.40200000000004
5963,Mujer,74.456,170.87900000000005
3879,Hombre,90.579,181.953
1373,Hombre,87.29299999999998,172.237
6262,Mujer,64.366,164.27
2200,Hombre,89.421,183.486
8781,Mujer,59.01,156.207
9096,Mujer,68.458,167.227
7533,Mujer,63.979,164.391
5450,Mujer,53.887,158.984
9816,Mujer,70.935,165.31900000000005
8900,Mujer,63.914,156.361
4403,Hombre,91.298,182.45
310,Hombre,101.303,188.043
2990,Hombre,90.628,177.366
4029,Hombre,87.984,181.942
6152,Mujer,62.543,161.85
1412,Hombre,72.874,163.58700000000005
2974,Hombre,60.08600000000001,153.019
8695,Mujer,51.83600000000001,152.738
2348,Hombre,76.656,166.89
2693,Hombre,80.006,170.203
9431,Mujer,69.62899999999999,171.755
9014,Mujer,62.435,169.15599999999995
4679,Hombre,82.22399999999998,174.04
7368,Mujer,61.923,162.726
1510,Hombre,84.459,172.138
3572,Hombre,79.655,175.175
5232,Mujer,53.902,155.284
2196,Hombre,81.681,170.45
3216,Hombre,88.802,175.334
8005,Mujer,58.144,158.57399999999996
4958,Hombre,76.016,166.942
7600,Mujer,75.48899999999998,177.241
1208,Hombre,86.35,180.696
2205,Hombre,85.49700000000001,177.37599999999995
8197,Mujer,61.236,163.701
8817,Mujer,53.678,153.846
3046,Hombre,70.71300000000002,164.702
2728,Hombre,102.86,185.971
937,Hombre,93.467,173.296
5930,Mujer,53.596,157.732
1393,Hombre,84.699,172.928
2819,Hombre,88.52,181.469
7465,Mujer,60.877,160.888
5668,Mujer,65.801,163.28
2834,Hombre,84.96,174.81599999999997
4209,Hombre,92.004,181.88
9412,Mujer,68.668,172.31799999999996
8883,Mujer,62.565,163.299
6632,Mujer,79.998,174.259
5288,Mujer,68.982,162.001
2333,Hombre,60.595,155.892
302,Hombre,82.54,171.65400000000002
5559,Mujer,65.655,170.225
4448,Hombre,94.961,184.263
3650,Hombre,95.839,183.239
8174,Mujer,54.132,153.81799999999996
7583,Mujer,63.396,161.959
90,Hombre,91.373,182.227
5277,Mujer,64.999,169.488
685,Hombre,89.959,184.081
7980,Mujer,61.328,156.52
4438,Hombre,80.20100000000002,168.405
4997,Hombre,90.009,170.27700000000004
3962,Hombre,63.397,157.57
1241,Hombre,84.4,178.516
1678,Hombre,74.122,167.547
6206,Mujer,50.158,150.588
792,Hombre,82.941,182.586
9118,Mujer,65.544,162.58100000000005
2905,Hombre,72.143,167.96900000000005
6487,Mujer,62.381,157.69299999999996
2101,Hombre,87.48100000000002,170.03099999999995
4493,Hombre,69.985,165.646
5418,Mujer,62.664,159.64700000000005
5544,Mujer,53.178,154.346
3686,Hombre,88.666,176.796
2772,Hombre,103.207,189.082
1178,Hombre,74.52199999999998,168.04
2902,Hombre,87.131,180.33
5816,Mujer,72.044,170.14
8804,Mujer,54.07100000000001,153.828
6442,Mujer,60.576,158.766
2645,Hombre,88.91,184.945
6252,Mujer,78.229,173.614
8583,Mujer,60.688,165.037
1866,Hombre,84.46700000000001,169.859
6037,Mujer,67.525,162.361
3188,Hombre,77.877,171.563
3175,Hombre,76.428,174.865
5926,Mujer,55.115,150.989
9752,Mujer,65.697,165.875
9894,Mujer,64.671,156.195
9804,Mujer,53.787,158.778
4867,Hombre,84.02,170.859
8160,Mujer,54.411,151.637
9262,Mujer,58.714,167.437
4067,Hombre,88.29299999999998,186.069
1998,Hombre,87.005,175.986
6326,Mujer,66.378,169.058
7188,Mujer,53.067,157.621
8548,Mujer,59.559,158.15200000000004
1851,Hombre,78.635,172.422
6064,Mujer,58.887,154.667
8919,Mujer,65.905,157.317
4400,Hombre,107.701,194.476
6443,Mujer,62.12,160.851
6580,Mujer,51.38,147.65200000000004
2801,Hombre,99.073,190.748
5646,Mujer,64.619,159.047
9073,Mujer,70.675,175.916
5494,Mujer,64.521,160.665
1200,Hombre,70.79899999999998,164.389
2303,Hombre,85.87899999999998,184.177
8192,Mujer,60.473,159.579
4816,Hombre,86.09899999999998,185.462
3104,Hombre,84.316,176.102
3157,Hombre,78.484,174.519
7514,Mujer,46.702,154.91299999999995
9140,Mujer,56.864,162.616
8149,Mujer,68.762,173.437
8880,Mujer,74.812,172.88299999999995
1397,Hombre,94.69,180.636
8869,Mujer,70.178,168.259
8749,Mujer,54.967,158.02700000000004
1463,Hombre,72.67,163.70600000000005
4514,Hombre,94.225,177.54
5527,Mujer,59.588,161.158
313,Hombre,79.181,172.155
146,Hombre,90.65,180.941
1608,Hombre,78.76100000000002,172.616
7366,Mujer,56.605,156.093
3042,Hombre,71.47,164.015
655,Hombre,71.899,164.69
8503,Mujer,56.88800000000001,158.53799999999995
6763,Mujer,54.977,157.06
1982,Hombre,74.516,168.25799999999995
5151,Mujer,51.903,150.665
6421,Mujer,63.761,159.453
5886,Mujer,62.347,166.46200000000005
2013,Hombre,98.786,184.333
2232,Hombre,79.417,167.90099999999995
9131,Mujer,55.735,164.71900000000005
9609,Mujer,62.208,168.227
4477,Hombre,89.366,180.076
3289,Hombre,91.518,182.759
4196,Hombre,87.65299999999998,177.706
6438,Mujer,63.477,165.84599999999998
7678,Mujer,59.478,153.112
7789,Mujer,46.397,155.489
8814,Mujer,63.92100000000001,161.593
7770,Mujer,59.993,163.66299999999995
2624,Hombre,74.79,160.944
110,Hombre,85.243,176.13
6102,Mujer,55.871,162.066
9523,Mujer,47.897,158.278
9687,Mujer,72.972,169.669
2296,Hombre,85.34,175.643
1624,Hombre,75.544,171.155
6462,Mujer,50.405,155.35
9540,Mujer,60.88,159.151
5894,Mujer,62.669,155.93
4851,Hombre,81.663,172.27599999999995
6989,Mujer,55.912,157.113
4881,Hombre,83.068,175.171
5722,Mujer,66.12,172.146
1117,Hombre,101.642,187.28
4320,Hombre,83.685,168.66099999999997
3136,Hombre,79.546,172.546
5758,Mujer,71.74600000000002,170.86700000000005
8758,Mujer,58.052,160.94799999999995
4564,Hombre,80.391,172.333
3642,Hombre,77.872,177.12400000000005
4449,Hombre,86.444,180.584
934,Hombre,75.138,164.673
7756,Mujer,58.745,165.446
8570,Mujer,57.772,165.137
1842,Hombre,80.76899999999998,172.768
9802,Mujer,62.267,161.16
544,Hombre,92.653,173.144
4436,Hombre,76.084,170.00799999999995
9973,Mujer,54.212,154.358
9795,Mujer,57.032,155.639
718,Hombre,85.914,178.66299999999995
5570,Mujer,69.345,166.088
2113,Hombre,79.515,171.445
3172,Hombre,67.22399999999999,155.863
2881,Hombre,90.01700000000002,175.02599999999995
6342,Mujer,74.76100000000002,162.312
1198,Hombre,88.339,173.40599999999995
3768,Hombre,89.741,182.188
732,Hombre,82.699,171.84400000000005
6611,Mujer,64.987,161.406
9208,Mujer,58.963,153.592
7763,Mujer,67.99,168.02599999999995
5661,Mujer,75.693,173.43200000000004
315,Hombre,81.963,173.636
6951,Mujer,69.62100000000001,164.269
3928,Hombre,82.536,175.468
9722,Mujer,64.374,157.325
911,Hombre,72.877,168.63299999999995
588,Hombre,73.702,165.769
2840,Hombre,74.387,168.75
9950,Mujer,55.477,155.347
9958,Mujer,57.481,159.003
1990,Hombre,75.163,170.668
7491,Mujer,61.68,159.275
1602,Hombre,78.961,164.71900000000005
471,Hombre,83.88600000000002,174.07
3677,Hombre,71.551,167.06599999999997
1630,Hombre,86.82700000000001,181.257
5427,Mujer,57.822,160.69299999999996
1985,Hombre,83.199,173.16400000000004
846,Hombre,89.775,176.65099999999995
7469,Mujer,59.269,164.389
4542,Hombre,92.349,177.794
1063,Hombre,81.66,177.767
463,Hombre,93.574,172.92700000000005
6399,Mujer,51.474,155.692
1625,Hombre,103.491,188.296
4203,Hombre,86.645,181.864
9381,Mujer,58.94,154.80200000000005
7645,Mujer,63.801,160.439
5856,Mujer,57.375,164.71
1528,Hombre,86.37899999999998,175.99900000000005
3824,Hombre,94.707,180.879
2253,Hombre,74.77199999999998,165.396
7316,Mujer,58.595,162.054
8487,Mujer,72.935,166.93099999999995
6774,Mujer,61.252,163.99900000000005
1068,Hombre,82.365,167.563
1174,Hombre,79.417,170.155
193,Hombre,98.307,184.253
7819,Mujer,60.88800000000001,161.319
1341,Hombre,100.937,190.9
6990,Mujer,54.74800000000001,160.925
2268,Hombre,66.21300000000001,157.239
4785,Hombre,90.875,179.385
7384,Mujer,41.761,149.504
3997,Hombre,80.48,175.011
1639,Hombre,85.146,170.937
55,Hombre,73.76899999999998,167.799
8998,Mujer,68.227,174.34599999999998
6546,Mujer,58.323,161.19899999999996
2658,Hombre,95.627,184.17
4757,Hombre,85.588,178.187
7294,Mujer,34.971,138.866
7811,Mujer,59.214,162.609
2934,Hombre,88.745,183.906
5772,Mujer,48.539,151.588
4764,Hombre,86.45700000000002,175.143
8109,Mujer,58.504,156.091
8996,Mujer,55.418,159.02100000000004
9503,Mujer,65.262,166.235
6175,Mujer,73.70100000000002,166.80599999999995
7833,Mujer,66.12,170.554
2657,Hombre,86.522,178.325
414,Hombre,86.096,174.358
1420,Hombre,72.99600000000002,167.769
3752,Hombre,82.868,178.507
7397,Mujer,47.221,155.885
5378,Mujer,54.69,156.889
6085,Mujer,51.173,149.857
9774,Mujer,49.897,166.884
1310,Hombre,68.883,172.41299999999995
6749,Mujer,71.718,161.664
9393,Mujer,68.392,163.475
8236,Mujer,66.324,165.954
5160,Mujer,69.062,162.207
6818,Mujer,76.039,171.11900000000003
7373,Mujer,69.066,165.701
1040,Hombre,95.12,182.125
8761,Mujer,53.207,155.73
2553,Hombre,65.105,166.023
4046,Hombre,77.874,167.456
6965,Mujer,61.319,165.773
9469,Mujer,70.622,174.385
6375,Mujer,72.808,167.801
9810,Mujer,57.099,152.026
5140,Mujer,49.858,156.27200000000005
9256,Mujer,63.392,158.424
8098,Mujer,51.173,157.278
9668,Mujer,48.633,152.15200000000004
3365,Hombre,84.882,173.72099999999998
5068,Mujer,65.275,160.789
2370,Hombre,89.56299999999997,186.219
5857,Mujer,59.056,157.034
8064,Mujer,72.175,166.55700000000004
5380,Mujer,50.187,149.858
933,Hombre,76.892,175.886
3765,Hombre,72.071,161.32
5126,Mujer,57.21100000000001,156.806
1937,Hombre,79.59100000000002,170.41299999999995
4016,Hombre,81.907,176.317
1354,Hombre,89.619,183.002
4566,Hombre,77.308,166.01
9784,Mujer,58.764,155.511
789,Hombre,86.881,184.653
1748,Hombre,87.609,179.486
2207,Hombre,91.816,181.881
6160,Mujer,72.78699999999998,170.101
5865,Mujer,73.436,171.585
6754,Mujer,69.91,165.053
5642,Mujer,61.934,161.981
6825,Mujer,50.275,158.269
637,Hombre,93.051,185.024
5729,Mujer,68.98899999999999,169.263
853,Hombre,85.33,179.24400000000003
5146,Mujer,59.94300000000001,165.313
5862,Mujer,50.441,161.582
4050,Hombre,78.128,171.03400000000005
2873,Hombre,56.506,155.335
6394,Mujer,57.361,161.835
5234,Mujer,68.337,166.293
2909,Hombre,82.647,182.925
9698,Mujer,55.298,155.754
5290,Mujer,58.014,157.54
9123,Mujer,72.789,168.895
9641,Mujer,72.74,166.99
3972,Hombre,70.555,165.071
5866,Mujer,61.695,159.445
3846,Hombre,72.354,164.646
4199,Hombre,74.581,160.534
9344,Mujer,62.487,156.507
2282,Hombre,81.84100000000002,171.725
4732,Hombre,72.32600000000002,170.479
6688,Mujer,72.297,177.265
8890,Mujer,63.997,161.72
8379,Mujer,55.427,157.115
6978,Mujer,45.38399999999999,154.739
5395,Mujer,59.264,158.007
3980,Hombre,82.065,167.938
6518,Mujer,45.173,151.881
6937,Mujer,65.047,166.24400000000003
3151,Hombre,81.07600000000002,170.59099999999995
2330,Hombre,73.417,168.217
7508,Mujer,70.387,169.541
2896,Hombre,84.095,174.547
325,Hombre,82.132,174.359
8683,Mujer,74.442,167.916
7858,Mujer,50.091,158.278
4806,Hombre,100.242,185.481
6088,Mujer,71.48,168.175
4887,Hombre,74.613,165.907
76,Hombre,91.413,182.424
9254,Mujer,53.562,155.493
4288,Hombre,100.001,189.55900000000003
8219,Mujer,61.591,161.993
8407,Mujer,60.715,164.665
5990,Mujer,61.399,168.767
6457,Mujer,69.957,160.95600000000005
7991,Mujer,60.919,159.226
2524,Hombre,82.735,167.43
9777,Mujer,65.265,157.524
7483,Mujer,65.40100000000001,162.363
8903,Mujer,71.044,167.857
4017,Hombre,78.438,163.86700000000005
367,Hombre,87.557,175.537
7749,Mujer,42.535,152.02100000000004
2979,Hombre,84.486,170.299
3434,Hombre,86.13600000000002,166.292
7110,Mujer,66.077,166.968
9606,Mujer,55.627,149.562
5039,Mujer,49.172,153.929
9945,Mujer,55.6,156.546
999,Hombre,86.99799999999998,170.729
9113,Mujer,77.78399999999998,170.092
6115,Mujer,64.01100000000001,170.24
3036,Hombre,89.34700000000002,176.65599999999995
4099,Hombre,81.087,173.519
935,Hombre,87.811,187.721
4548,Hombre,72.363,158.317
1437,Hombre,76.53699999999998,170.15900000000005
647,Hombre,74.194,169.52900000000002
